claim_id,claim_date,insurer_license_plate,insurer_phone_number,insurer_email,insurer_address,repair_shop,bank_account,claim_location,third_party_license_plate,is_fraud
20004302,2024-02-23,PLT107063,+34600000063,user3053@ex.com,STREET_717,SHOP_846,ES761000001194,LOC_876,TP_6079,0
20004301,2024-02-23,PLT101494,+34600001109,user554@ex.com,STREET_1208,SHOP_846,ES761000002189,LOC_1072,TP_2550,0
20004300,2024-02-23,PLT104770,+34600003429,user4151@ex.com,STREET_1665,SHOP_966,ES761000003173,LOC_786,TP_5433,0
20004299,2024-02-23,PLT105121,+34600003061,user2119@ex.com,STREET_384,SHOP_703,ES761000002223,LOC_148,TP_4395,0
20004298,2024-02-23,PLT107173,+34600002328,user3960@ex.com,STREET_2509,SHOP_713,ES761000002839,LOC_1194,TP_3589,0
20004324,2024-02-23,PLT100167,+34600000670,user3656@ex.com,STREET_976,SHOP_716,ES761000000401,LOC_381,TP_804,1
20004296,2024-02-23,PLT101277,+34600002840,user3233@ex.com,STREET_188,SHOP_276,ES761000003786,LOC_919,TP_5534,0
20004295,2024-02-23,PLT102879,+34600003613,user250@ex.com,STREET_750,SHOP_858,ES761000002205,LOC_1084,TP_1335,0
20004294,2024-02-23,PLT106217,+34600003329,user4918@ex.com,STREET_186,SHOP_294,ES761000000680,LOC_468,TP_5328,0
20004293,2024-02-23,PLT100425,+34600001312,user125@ex.com,STREET_1823,SHOP_821,ES761000000262,LOC_7,TP_2424,0
20004292,2024-02-23,PLT101512,+34600000496,user363@ex.com,STREET_2465,SHOP_634,ES761000002719,LOC_598,TP_2409,0
20004291,2024-02-23,PLT104968,+34600003384,user2890@ex.com,STREET_2550,SHOP_190,ES761000002102,LOC_1032,TP_615,0
20004290,2024-02-23,PLT104732,+34600001017,user4311@ex.com,STREET_1895,SHOP_791,ES761000003196,LOC_747,TP_3930,0
20004289,2024-02-23,PLT106754,+34600000346,user4016@ex.com,STREET_1811,SHOP_1,ES761000002933,LOC_17,TP_6572,0
20004288,2024-02-23,PLT100623,+34600002085,user3156@ex.com,STREET_2102,SHOP_752,ES761000001356,LOC_93,TP_5814,0
20004303,2024-02-23,PLT106500,+34600002940,user3381@ex.com,STREET_1106,SHOP_41,ES761000002488,LOC_852,TP_6252,0
20004304,2024-02-23,PLT106882,+34600001206,user4775@ex.com,STREET_287,SHOP_215,ES761000002285,LOC_335,TP_1975,1
20004297,2024-02-23,PLT101356,+34600003197,user4036@ex.com,STREET_760,SHOP_626,ES761000002277,LOC_1148,TP_4960,0
20004306,2024-02-23,PLT102826,+34600000323,user2804@ex.com,STREET_837,SHOP_438,ES761000002375,LOC_543,TP_7398,0
20004305,2024-02-23,PLT104202,+34600000250,user2369@ex.com,STREET_2315,SHOP_868,ES761000001379,LOC_818,TP_7059,0
20004320,2024-02-23,PLT105160,+34600002802,user4610@ex.com,STREET_1720,SHOP_550,ES761000001496,LOC_199,TP_1878,0
20004319,2024-02-23,PLT105237,+34600000318,user4318@ex.com,STREET_2079,SHOP_360,ES761000000713,LOC_119,TP_7353,0
20004318,2024-02-23,PLT107335,+34600000941,user4661@ex.com,STREET_1949,SHOP_738,ES761000001467,LOC_179,TP_812,1
20004317,2024-02-23,PLT101023,+34600002603,user4978@ex.com,STREET_1401,SHOP_703,ES761000000890,LOC_56,TP_1424,0
20004316,2024-02-23,PLT100928,+34600003019,user4828@ex.com,STREET_2285,SHOP_121,ES761000003057,LOC_304,TP_2459,0
20004315,2024-02-23,PLT107057,+34600000293,user909@ex.com,STREET_803,SHOP_899,ES761000002725,LOC_524,TP_6584,0
20004321,2024-02-23,PLT101191,+34600003409,user255@ex.com,STREET_681,SHOP_155,ES761000000599,LOC_381,TP_5383,0
20004313,2024-02-23,PLT102121,+34600002989,user566@ex.com,STREET_770,SHOP_81,ES761000000782,LOC_1069,TP_687,0
20004312,2024-02-23,PLT103417,+34600003450,user2628@ex.com,STREET_2332,SHOP_41,ES761000003107,LOC_626,TP_2025,0
20004311,2024-02-23,PLT105798,+34600000931,user1938@ex.com,STREET_1610,SHOP_530,ES761000000909,LOC_1021,TP_4787,0
20004310,2024-02-23,PLT103817,+34600003658,user2259@ex.com,STREET_2691,SHOP_397,ES761000003449,LOC_65,TP_6368,0
20004309,2024-02-23,PLT102625,+34600002664,user3518@ex.com,STREET_1204,SHOP_637,ES761000002036,LOC_164,TP_5095,0
20004308,2024-02-23,PLT101597,+34600002468,user430@ex.com,STREET_2333,SHOP_362,ES761000003074,LOC_104,TP_4419,0
20004307,2024-02-23,PLT102072,+34600002797,user4785@ex.com,STREET_2094,SHOP_329,ES761000000335,LOC_291,TP_4937,0
20004410,2024-02-24,PLT101744,+34600003877,user914@ex.com,STREET_1684,SHOP_301,ES761000001121,LOC_144,TP_7274,0
20004409,2024-02-24,PLT105578,+34600000879,user2073@ex.com,STREET_1524,SHOP_505,ES761000001874,LOC_371,TP_4648,0
20004408,2024-02-24,PLT106024,+34600003110,user338@ex.com,STREET_1132,SHOP_802,ES761000003296,LOC_782,TP_2121,0
20004407,2024-02-24,PLT104066,+34600003556,user3778@ex.com,STREET_2426,SHOP_117,ES761000000023,LOC_780,TP_3153,1
20004406,2024-02-24,PLT100433,+34600001301,user556@ex.com,STREET_2891,SHOP_28,ES761000000886,LOC_392,TP_195,0
20004405,2024-02-24,PLT100134,+34600002776,user4407@ex.com,STREET_1562,SHOP_703,ES761000003509,LOC_381,TP_6285,0
20004404,2024-02-24,PLT103287,+34600001535,user2152@ex.com,STREET_2161,SHOP_759,ES761000001112,LOC_182,TP_4887,0
20004401,2024-02-24,PLT104945,+34600003272,user2819@ex.com,STREET_580,SHOP_179,ES761000000363,LOC_241,TP_3206,0
20004402,2024-02-24,PLT102791,+34600001177,user1253@ex.com,STREET_2663,SHOP_741,ES761000003992,LOC_558,TP_920,0
20004411,2024-02-24,PLT107754,+34600002332,user1180@ex.com,STREET_520,SHOP_152,ES761000001513,LOC_422,TP_3218,0
20004400,2024-02-24,PLT102076,+34600000367,user3736@ex.com,STREET_2406,SHOP_132,ES761000000225,LOC_1072,TP_7592,1
20004399,2024-02-24,PLT107716,+34600000467,user3361@ex.com,STREET_2972,SHOP_218,ES761000003454,LOC_901,TP_2845,0
20004398,2024-02-24,PLT104718,+34600002509,user2286@ex.com,STREET_921,SHOP_747,ES761000001975,LOC_937,TP_2910,0
20004397,2024-02-24,PLT100163,+34600003551,user3595@ex.com,STREET_1027,SHOP_878,ES761000000265,LOC_146,TP_975,0
20004403,2024-02-24,PLT103822,+34600003032,user1564@ex.com,STREET_496,SHOP_141,ES761000000405,LOC_992,TP_7999,0
20004412,2024-02-24,PLT103108,+34600002910,user471@ex.com,STREET_1919,SHOP_251,ES761000000875,LOC_1083,TP_5544,0
20004396,2024-02-24,PLT100773,+34600000088,user1530@ex.com,STREET_1970,SHOP_932,ES761000003160,LOC_450,TP_6594,0
20004414,2024-02-24,PLT104123,+34600001848,user4268@ex.com,STREET_398,SHOP_886,ES761000001839,LOC_187,TP_6299,1
20004428,2024-02-24,PLT104782,+34600001030,user1504@ex.com,STREET_1728,SHOP_343,ES761000001867,LOC_443,TP_6637,0
20004429,2024-02-24,PLT101023,+34600000113,user2839@ex.com,STREET_1499,SHOP_346,ES761000002982,LOC_897,TP_132,0
20004426,2024-02-24,PLT103817,+34600001270,user2555@ex.com,STREET_205,SHOP_773,ES761000000330,LOC_1140,TP_4414,0
20004425,2024-02-24,PLT104585,+34600003298,user36@ex.com,STREET_1601,SHOP_419,ES761000003095,LOC_808,TP_1431,1
20004424,2024-02-24,PLT101144,+34600003446,user570@ex.com,STREET_1639,SHOP_124,ES761000003214,LOC_14,TP_5630,0
20004423,2024-02-24,PLT102023,+34600003150,user4815@ex.com,STREET_2995,SHOP_162,ES761000003144,LOC_934,TP_2211,0
20004413,2024-02-24,PLT106323,+34600002636,user3559@ex.com,STREET_2903,SHOP_90,ES761000000064,LOC_3,TP_1522,0
20004422,2024-02-24,PLT106449,+34600003363,user3032@ex.com,STREET_2479,SHOP_420,ES761000002671,LOC_487,TP_59,0
20004420,2024-02-24,PLT104717,+34600002292,user782@ex.com,STREET_2368,SHOP_185,ES761000001997,LOC_857,TP_327,1
20004419,2024-02-24,PLT104263,+34600003110,user526@ex.com,STREET_596,SHOP_493,ES761000003771,LOC_617,TP_4626,0
20004418,2024-02-24,PLT106359,+34600003740,user4577@ex.com,STREET_1554,SHOP_353,ES761000001051,LOC_493,TP_52,0
20004417,2024-02-24,PLT102076,+34600000257,user2175@ex.com,STREET_1884,SHOP_840,ES761000003206,LOC_686,TP_4885,0
20004416,2024-02-24,PLT107837,+34600002908,user421@ex.com,STREET_748,SHOP_258,ES761000001363,LOC_640,TP_6508,0
20004415,2024-02-24,PLT100661,+34600001089,user2121@ex.com,STREET_845,SHOP_278,ES761000000062,LOC_996,TP_4019,0
20004421,2024-02-24,PLT101275,+34600002904,user3792@ex.com,STREET_1889,SHOP_186,ES761000000253,LOC_917,TP_3970,0
20004395,2024-02-24,PLT100090,+34600003901,user4420@ex.com,STREET_1798,SHOP_445,ES761000001378,LOC_931,TP_1436,1
20004427,2024-02-24,PLT103906,+34600002501,user1196@ex.com,STREET_933,SHOP_723,ES761000003068,LOC_298,TP_5352,0
20004393,2024-02-24,PLT102128,+34600001968,user3886@ex.com,STREET_2364,SHOP_968,ES761000002682,LOC_75,TP_334,1
20004374,2024-02-24,PLT107032,+34600001255,user1568@ex.com,STREET_150,SHOP_558,ES761000000186,LOC_1161,TP_3422,0
20004373,2024-02-24,PLT100742,+34600003523,user1301@ex.com,STREET_1523,SHOP_78,ES761000002443,LOC_606,TP_1469,0
20004372,2024-02-24,PLT103199,+34600000125,user1259@ex.com,STREET_910,SHOP_339,ES761000003070,LOC_576,TP_40,0
20004371,2024-02-24,PLT102024,+34600002587,user2580@ex.com,STREET_1157,SHOP_574,ES761000003520,LOC_953,TP_7640,0
20004370,2024-02-24,PLT101584,+34600000577,user135@ex.com,STREET_76,SHOP_635,ES761000002796,LOC_507,TP_1466,0
20004369,2024-02-24,PLT106929,+34600000357,user1827@ex.com,STREET_754,SHOP_506,ES761000001413,LOC_755,TP_3265,0
20004375,2024-02-24,PLT100192,+34600000865,user1390@ex.com,STREET_2382,SHOP_776,ES761000000902,LOC_831,TP_127,0
20004368,2024-02-24,PLT100832,+34600000129,user2256@ex.com,STREET_1124,SHOP_157,ES761000001220,LOC_706,TP_2870,1
20004366,2024-02-24,PLT100529,+34600003114,user3371@ex.com,STREET_2995,SHOP_790,ES761000000867,LOC_125,TP_7664,1
20004365,2024-02-24,PLT105652,+34600002270,user3941@ex.com,STREET_1903,SHOP_575,ES761000001562,LOC_968,TP_868,0
20004364,2024-02-24,PLT103726,+34600002530,user2300@ex.com,STREET_1853,SHOP_393,ES761000002583,LOC_608,TP_5104,0
20004363,2024-02-24,PLT101938,+34600002402,user2408@ex.com,STREET_756,SHOP_38,ES761000003835,LOC_188,TP_3590,0
20004362,2024-02-24,PLT106185,+34600002410,user801@ex.com,STREET_270,SHOP_479,ES761000000544,LOC_661,TP_2278,0
20004394,2024-02-24,PLT102064,+34600000739,user463@ex.com,STREET_1782,SHOP_566,ES761000001821,LOC_119,TP_1749,0
20004367,2024-02-24,PLT104182,+34600001276,user4075@ex.com,STREET_481,SHOP_783,ES761000002317,LOC_80,TP_3603,0
20004376,2024-02-24,PLT107807,+34600002360,user2329@ex.com,STREET_1308,SHOP_544,ES761000003581,LOC_352,TP_7744,0
20004361,2024-02-24,PLT100400,+34600002461,user4545@ex.com,STREET_2718,SHOP_626,ES761000001366,LOC_769,TP_5225,0
20004378,2024-02-24,PLT102398,+34600002427,user4782@ex.com,STREET_1202,SHOP_823,ES761000000932,LOC_341,TP_2678,0
20004377,2024-02-24,PLT101984,+34600002810,user408@ex.com,STREET_329,SHOP_168,ES761000000278,LOC_385,TP_1179,0
20004391,2024-02-24,PLT107396,+34600002490,user3720@ex.com,STREET_1259,SHOP_73,ES761000003934,LOC_230,TP_60,0
20004390,2024-02-24,PLT103395,+34600002762,user1705@ex.com,STREET_763,SHOP_776,ES761000002893,LOC_168,TP_746,0
20004389,2024-02-24,PLT103766,+34600001469,user4225@ex.com,STREET_2501,SHOP_226,ES761000001939,LOC_368,TP_1771,0
20004388,2024-02-24,PLT102933,+34600002790,user308@ex.com,STREET_2574,SHOP_265,ES761000002309,LOC_303,TP_6316,0
20004387,2024-02-24,PLT103581,+34600002146,user4178@ex.com,STREET_24,SHOP_177,ES761000001530,LOC_486,TP_1698,0
20004386,2024-02-24,PLT102661,+34600003592,user3888@ex.com,STREET_884,SHOP_467,ES761000001671,LOC_411,TP_7288,0
20004392,2024-02-24,PLT106384,+34600000113,user3171@ex.com,STREET_2533,SHOP_334,ES761000003784,LOC_956,TP_5498,0
20004384,2024-02-24,PLT105065,+34600003442,user3033@ex.com,STREET_472,SHOP_655,ES761000002125,LOC_416,TP_2040,0
20004383,2024-02-24,PLT102933,+34600000271,user334@ex.com,STREET_1385,SHOP_947,ES761000002022,LOC_905,TP_543,0
20004382,2024-02-24,PLT103693,+34600000010,user4549@ex.com,STREET_166,SHOP_651,ES761000003486,LOC_817,TP_5368,0
20004381,2024-02-24,PLT100092,+34600003954,user1678@ex.com,STREET_154,SHOP_391,ES761000002032,LOC_89,TP_6244,1
20004380,2024-02-24,PLT104072,+34600003083,user4180@ex.com,STREET_1171,SHOP_656,ES761000000324,LOC_521,TP_3201,1
20004385,2024-02-24,PLT105550,+34600001928,user3935@ex.com,STREET_1512,SHOP_642,ES761000003165,LOC_1092,TP_3929,1
20004379,2024-02-24,PLT104007,+34600002345,user3432@ex.com,STREET_248,SHOP_27,ES761000003110,LOC_489,TP_4888,1
20004477,2024-02-25,PLT106446,+34600001202,user3727@ex.com,STREET_1429,SHOP_722,ES761000002888,LOC_1163,TP_5538,0
20004476,2024-02-25,PLT100167,+34600000356,user89@ex.com,STREET_2407,SHOP_506,ES761000002637,LOC_704,TP_1873,0
20004475,2024-02-25,PLT100767,+34600002441,user1898@ex.com,STREET_1947,SHOP_53,ES761000002447,LOC_621,TP_3550,0
20004474,2024-02-25,PLT107811,+34600003786,user978@ex.com,STREET_2599,SHOP_955,ES761000000261,LOC_240,TP_3982,0
20004473,2024-02-25,PLT105582,+34600003513,user4579@ex.com,STREET_1877,SHOP_230,ES761000003849,LOC_884,TP_7099,0
20004472,2024-02-25,PLT102323,+34600000312,user4756@ex.com,STREET_249,SHOP_42,ES761000003478,LOC_495,TP_3901,0
20004469,2024-02-25,PLT103365,+34600002379,user3887@ex.com,STREET_1902,SHOP_479,ES761000000413,LOC_1070,TP_5564,0
20004470,2024-02-25,PLT105885,+34600003214,user1324@ex.com,STREET_1008,SHOP_127,ES761000003467,LOC_278,TP_4918,0
20004468,2024-02-25,PLT107919,+34600003748,user1721@ex.com,STREET_1025,SHOP_517,ES761000000846,LOC_205,TP_6403,0
20004467,2024-02-25,PLT102826,+34600000601,user2653@ex.com,STREET_398,SHOP_379,ES761000001389,LOC_673,TP_3331,0
20004466,2024-02-25,PLT100092,+34600003830,user1757@ex.com,STREET_2848,SHOP_763,ES761000002884,LOC_133,TP_6435,0
20004478,2024-02-25,PLT102661,+34600000270,user3662@ex.com,STREET_1640,SHOP_24,ES761000002363,LOC_605,TP_6057,0
20004465,2024-02-25,PLT107603,+34600000464,user3523@ex.com,STREET_1202,SHOP_760,ES761000002861,LOC_832,TP_4647,0
20004471,2024-02-25,PLT105228,+34600000900,user1517@ex.com,STREET_1425,SHOP_778,ES761000001908,LOC_940,TP_6405,0
20004479,2024-02-25,PLT100684,+34600000879,user3933@ex.com,STREET_2077,SHOP_97,ES761000001584,LOC_111,TP_5555,0
20004487,2024-02-25,PLT106138,+34600002567,user1909@ex.com,STREET_1309,SHOP_858,ES761000000732,LOC_782,TP_543,0
20004481,2024-02-25,PLT101444,+34600000339,user2232@ex.com,STREET_973,SHOP_202,ES761000002631,LOC_34,TP_3217,0
20004482,2024-02-25,PLT106660,+34600001409,user2633@ex.com,STREET_1723,SHOP_714,ES761000001156,LOC_794,TP_566,0
20004483,2024-02-25,PLT105053,+34600001554,user4970@ex.com,STREET_1959,SHOP_287,ES761000002584,LOC_723,TP_7171,0
20004484,2024-02-25,PLT100665,+34600003202,user750@ex.com,STREET_681,SHOP_593,ES761000001076,LOC_808,TP_3212,0
20004485,2024-02-25,PLT101863,+34600001361,user3271@ex.com,STREET_2371,SHOP_767,ES761000001488,LOC_196,TP_5445,0
20004486,2024-02-25,PLT104113,+34600001537,user434@ex.com,STREET_533,SHOP_353,ES761000000020,LOC_1024,TP_1946,0
20004488,2024-02-25,PLT102476,+34600000248,user4468@ex.com,STREET_43,SHOP_58,ES761000002838,LOC_604,TP_1936,0
20004489,2024-02-25,PLT104500,+34600002802,user2231@ex.com,STREET_358,SHOP_957,ES761000003106,LOC_1077,TP_7846,0
20004490,2024-02-25,PLT107113,+34600000168,user1203@ex.com,STREET_1524,SHOP_340,ES761000001015,LOC_852,TP_5056,0
20004491,2024-02-25,PLT106487,+34600003785,user1624@ex.com,STREET_1851,SHOP_419,ES761000003077,LOC_740,TP_4630,0
20004492,2024-02-25,PLT105254,+34600003257,user2601@ex.com,STREET_2819,SHOP_784,ES761000001169,LOC_623,TP_5711,0
20004493,2024-02-25,PLT106793,+34600000031,user4572@ex.com,STREET_2950,SHOP_660,ES761000002700,LOC_1085,TP_138,0
20004494,2024-02-25,PLT101983,+34600003235,user1954@ex.com,STREET_2136,SHOP_384,ES761000001403,LOC_714,TP_63,0
20004464,2024-02-25,PLT100735,+34600001965,user3408@ex.com,STREET_330,SHOP_505,ES761000000122,LOC_55,TP_943,0
20004480,2024-02-25,PLT107618,+34600000981,user1797@ex.com,STREET_2445,SHOP_620,ES761000002354,LOC_97,TP_5804,0
20004463,2024-02-25,PLT106267,+34600001223,user1311@ex.com,STREET_1198,SHOP_620,ES761000001950,LOC_862,TP_7457,0
20004462,2024-02-25,PLT107418,+34600001019,user4011@ex.com,STREET_333,SHOP_935,ES761000002066,LOC_644,TP_2489,0
20004461,2024-02-25,PLT106007,+34600000428,user2778@ex.com,STREET_578,SHOP_185,ES761000001319,LOC_658,TP_784,0
20004430,2024-02-25,PLT107714,+34600000402,user2483@ex.com,STREET_2512,SHOP_898,ES761000002357,LOC_1017,TP_4783,0
20004431,2024-02-25,PLT107007,+34600002028,user4940@ex.com,STREET_1077,SHOP_977,ES761000001776,LOC_17,TP_1070,0
20004432,2024-02-25,PLT104373,+34600003558,user848@ex.com,STREET_1904,SHOP_373,ES761000000080,LOC_503,TP_6645,0
20004433,2024-02-25,PLT103917,+34600001305,user3249@ex.com,STREET_145,SHOP_751,ES761000001167,LOC_463,TP_6183,0
20004434,2024-02-25,PLT100793,+34600000185,user4211@ex.com,STREET_369,SHOP_794,ES761000001551,LOC_787,TP_1633,0
20004435,2024-02-25,PLT101924,+34600001681,user1366@ex.com,STREET_338,SHOP_14,ES761000002673,LOC_912,TP_1012,0
20004436,2024-02-25,PLT105812,+34600003334,user3916@ex.com,STREET_383,SHOP_72,ES761000001235,LOC_1017,TP_5704,0
20004437,2024-02-25,PLT107752,+34600000154,user4834@ex.com,STREET_902,SHOP_776,ES761000003100,LOC_796,TP_2145,0
20004439,2024-02-25,PLT101972,+34600003994,user2748@ex.com,STREET_804,SHOP_195,ES761000000878,LOC_1032,TP_7501,0
20004440,2024-02-25,PLT102477,+34600003892,user3963@ex.com,STREET_330,SHOP_953,ES761000002964,LOC_568,TP_7622,0
20004441,2024-02-25,PLT101023,+34600000452,user2383@ex.com,STREET_2985,SHOP_804,ES761000000133,LOC_385,TP_2708,0
20004442,2024-02-25,PLT104273,+34600000478,user3173@ex.com,STREET_1460,SHOP_684,ES761000003613,LOC_777,TP_7658,0
20004443,2024-02-25,PLT107752,+34600002733,user1304@ex.com,STREET_2545,SHOP_218,ES761000001915,LOC_12,TP_5724,0
20004444,2024-02-25,PLT107029,+34600001711,user168@ex.com,STREET_599,SHOP_964,ES761000003576,LOC_630,TP_6065,0
20004445,2024-02-25,PLT100506,+34600000472,user1934@ex.com,STREET_1031,SHOP_688,ES761000002388,LOC_759,TP_3065,0
20004438,2024-02-25,PLT103287,+34600000744,user3510@ex.com,STREET_929,SHOP_230,ES761000003307,LOC_933,TP_4067,0
20004447,2024-02-25,PLT103287,+34600001550,user4861@ex.com,STREET_2728,SHOP_948,ES761000002425,LOC_389,TP_3538,0
20004446,2024-02-25,PLT107826,+34600001554,user2876@ex.com,STREET_433,SHOP_393,ES761000001002,LOC_332,TP_7374,0
20004460,2024-02-25,PLT104430,+34600000855,user3069@ex.com,STREET_1113,SHOP_816,ES761000002197,LOC_670,TP_771,0
20004459,2024-02-25,PLT104763,+34600001837,user4186@ex.com,STREET_2794,SHOP_481,ES761000000709,LOC_667,TP_4687,0
20004458,2024-02-25,PLT105259,+34600003365,user3066@ex.com,STREET_2151,SHOP_124,ES761000002285,LOC_672,TP_1090,0
20004457,2024-02-25,PLT100092,+34600001119,user3534@ex.com,STREET_565,SHOP_620,ES761000002507,LOC_818,TP_3624,0
20004455,2024-02-25,PLT104475,+34600001133,user4523@ex.com,STREET_1170,SHOP_811,ES761000003071,LOC_386,TP_3584,0
20004454,2024-02-25,PLT101978,+34600000055,user1955@ex.com,STREET_2589,SHOP_126,ES761000001372,LOC_552,TP_1711,0
20004456,2024-02-25,PLT105550,+34600003783,user1756@ex.com,STREET_2037,SHOP_623,ES761000001728,LOC_489,TP_722,0
20004452,2024-02-25,PLT103962,+34600000302,user943@ex.com,STREET_1265,SHOP_555,ES761000002329,LOC_526,TP_6690,0
20004451,2024-02-25,PLT106220,+34600001527,user1687@ex.com,STREET_508,SHOP_887,ES761000000408,LOC_377,TP_1627,0
20004450,2024-02-25,PLT100322,+34600002994,user2748@ex.com,STREET_1941,SHOP_201,ES761000002674,LOC_230,TP_3646,0
20004449,2024-02-25,PLT106581,+34600003813,user1444@ex.com,STREET_1953,SHOP_777,ES761000001401,LOC_742,TP_1097,0
20004448,2024-02-25,PLT101144,+34600003556,user3256@ex.com,STREET_2994,SHOP_500,ES761000001223,LOC_105,TP_661,0
20004453,2024-02-25,PLT104615,+34600002815,user247@ex.com,STREET_1317,SHOP_77,ES761000000285,LOC_15,TP_7337,0
20004545,2024-02-26,PLT103350,+34600003122,user616@ex.com,STREET_2056,SHOP_811,ES761000000538,LOC_765,TP_3612,0
20004540,2024-02-26,PLT106397,+34600000427,user4305@ex.com,STREET_2399,SHOP_422,ES761000003433,LOC_401,TP_7703,1
20004544,2024-02-26,PLT107582,+34600001260,user4380@ex.com,STREET_484,SHOP_875,ES761000000282,LOC_764,TP_1857,1
20004543,2024-02-26,PLT103842,+34600003010,user590@ex.com,STREET_2341,SHOP_554,ES761000002740,LOC_937,TP_3734,0
20004542,2024-02-26,PLT102536,+34600000711,user2699@ex.com,STREET_1116,SHOP_320,ES761000003602,LOC_1087,TP_7720,0
20004541,2024-02-26,PLT104202,+34600002937,user3321@ex.com,STREET_2279,SHOP_543,ES761000002635,LOC_618,TP_4682,0
20004539,2024-02-26,PLT105389,+34600000516,user2590@ex.com,STREET_1261,SHOP_712,ES761000003881,LOC_1058,TP_3242,0
20004532,2024-02-26,PLT106478,+34600002008,user802@ex.com,STREET_163,SHOP_573,ES761000002502,LOC_397,TP_359,0
20004537,2024-02-26,PLT104281,+34600002436,user2985@ex.com,STREET_156,SHOP_216,ES761000002764,LOC_304,TP_6976,0
20004536,2024-02-26,PLT101168,+34600002146,user2100@ex.com,STREET_2477,SHOP_419,ES761000002780,LOC_448,TP_415,0
20004535,2024-02-26,PLT100828,+34600001761,user4870@ex.com,STREET_1461,SHOP_996,ES761000003990,LOC_621,TP_6247,0
20004534,2024-02-26,PLT107322,+34600001441,user4599@ex.com,STREET_1101,SHOP_209,ES761000001554,LOC_632,TP_7277,0
20004533,2024-02-26,PLT106267,+34600003915,user4923@ex.com,STREET_1868,SHOP_34,ES761000002178,LOC_1037,TP_1534,0
20004546,2024-02-26,PLT105142,+34600000074,user1135@ex.com,STREET_577,SHOP_455,ES761000000358,LOC_749,TP_4370,1
20004538,2024-02-26,PLT101926,+34600002805,user3105@ex.com,STREET_2644,SHOP_476,ES761000000765,LOC_628,TP_6691,0
20004547,2024-02-26,PLT107388,+34600003144,user3304@ex.com,STREET_2972,SHOP_194,ES761000000758,LOC_346,TP_5061,0
20004563,2024-02-26,PLT103444,+34600003169,user3031@ex.com,STREET_165,SHOP_596,ES761000003114,LOC_661,TP_7735,0
20004549,2024-02-26,PLT102071,+34600003929,user3931@ex.com,STREET_427,SHOP_545,ES761000001407,LOC_430,TP_6023,0
20004531,2024-02-26,PLT102979,+34600001411,user3041@ex.com,STREET_719,SHOP_132,ES761000003164,LOC_413,TP_7218,0
20004562,2024-02-26,PLT103781,+34600003463,user2398@ex.com,STREET_768,SHOP_503,ES761000001179,LOC_943,TP_3081,0
20004561,2024-02-26,PLT106928,+34600003533,user4688@ex.com,STREET_2739,SHOP_458,ES761000003243,LOC_423,TP_5741,0
20004560,2024-02-26,PLT103350,+34600001379,user3076@ex.com,STREET_822,SHOP_138,ES761000000451,LOC_660,TP_3444,0
20004559,2024-02-26,PLT106402,+34600001477,user33@ex.com,STREET_2278,SHOP_579,ES761000000315,LOC_1036,TP_943,0
20004558,2024-02-26,PLT107946,+34600002921,user4297@ex.com,STREET_1995,SHOP_932,ES761000000914,LOC_321,TP_1232,0
20004548,2024-02-26,PLT102372,+34600000527,user4151@ex.com,STREET_459,SHOP_242,ES761000003973,LOC_230,TP_4733,0
20004557,2024-02-26,PLT104289,+34600003034,user3100@ex.com,STREET_2423,SHOP_644,ES761000002798,LOC_134,TP_2077,0
20004555,2024-02-26,PLT101692,+34600002878,user2316@ex.com,STREET_2161,SHOP_890,ES761000002321,LOC_822,TP_1789,0
20004554,2024-02-26,PLT106509,+34600000176,user3578@ex.com,STREET_1327,SHOP_963,ES761000003985,LOC_1058,TP_2904,1
20004553,2024-02-26,PLT107247,+34600003820,user58@ex.com,STREET_142,SHOP_6,ES761000001890,LOC_897,TP_7236,0
20004552,2024-02-26,PLT101812,+34600001008,user4487@ex.com,STREET_1538,SHOP_964,ES761000001537,LOC_169,TP_7780,0
20004551,2024-02-26,PLT106736,+34600003852,user1082@ex.com,STREET_1538,SHOP_147,ES761000000698,LOC_639,TP_7130,0
20004550,2024-02-26,PLT100926,+34600002521,user2382@ex.com,STREET_394,SHOP_635,ES761000003902,LOC_433,TP_7092,0
20004556,2024-02-26,PLT106173,+34600001886,user1637@ex.com,STREET_2320,SHOP_829,ES761000000640,LOC_924,TP_527,1
20004530,2024-02-26,PLT106221,+34600000002,user3139@ex.com,STREET_1123,SHOP_287,ES761000002111,LOC_202,TP_4976,0
20004499,2024-02-26,PLT107085,+34600003378,user4640@ex.com,STREET_2549,SHOP_455,ES761000001863,LOC_592,TP_7057,0
20004528,2024-02-26,PLT106847,+34600001090,user525@ex.com,STREET_1462,SHOP_828,ES761000001293,LOC_730,TP_6712,0
20004509,2024-02-26,PLT105503,+34600001996,user3949@ex.com,STREET_290,SHOP_660,ES761000002016,LOC_896,TP_997,0
20004508,2024-02-26,PLT102914,+34600001994,user3962@ex.com,STREET_2388,SHOP_422,ES761000003438,LOC_840,TP_2619,0
20004507,2024-02-26,PLT103256,+34600002099,user269@ex.com,STREET_16,SHOP_422,ES761000000384,LOC_192,TP_659,0
20004506,2024-02-26,PLT107714,+34600003709,user4558@ex.com,STREET_1607,SHOP_91,ES761000000685,LOC_892,TP_4387,0
20004505,2024-02-26,PLT106629,+34600000513,user4132@ex.com,STREET_2986,SHOP_117,ES761000000515,LOC_675,TP_6573,0
